Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SSSQ.SFMN1121CT,2017.12,1646.239,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2018.03,1696.979,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2018.06,1722.05,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2018.09,1714.651,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2018.12,1699.379,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2019.03,1705.834,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2019.06,1746.227,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2019.09,1817.778,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2019.12,1869.018,,R,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2020.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2020.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2020.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2020.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2021.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2021.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2021.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2021.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2022.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2022.06,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2022.09,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2022.12,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1121CT,2023.03,,,C,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Legal and Accounting Services,Sales (operating income),Current prices,Trend,
SSSQ.SFMN1141CA,2004.06,177.222,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2004.09,186.357,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2004.12,178.13,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2005.03,161.412,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2005.06,191.555,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2005.09,196.011,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2005.12,189.728,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2006.03,188.68,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2006.06,211.24,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2006.09,214.724,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2006.12,208.373,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2007.03,199.739,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2007.06,230.628,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2007.09,241.478,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2007.12,240.786,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2008.03,221.553,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2008.06,254.664,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2008.09,274.658,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2008.12,254.112,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2009.03,225.299,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2009.06,273.271,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2009.09,274.104,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2009.12,257.111,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2010.03,245.496,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2010.06,270.076,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2010.09,284.012,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2010.12,259.501,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2011.03,247.463,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2011.06,282.832,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2011.09,304.396,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2011.12,287.799,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2012.03,279.398,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2012.06,310.954,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2012.09,302.063,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2012.12,292.244,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2013.03,292.516,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2013.06,309.055,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2013.09,329.199,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2013.12,309.305,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2014.03,302.422,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2014.06,352.937,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2014.09,335.518,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2014.12,341.94,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2015.03,296.147,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2015.06,339.643,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2015.09,342.181,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2015.12,320.896,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2016.03,335.893,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2016.06,348.258,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
SSSQ.SFMN1141CA,2016.09,354.421,,F,dollars,6,Selected Services Survey (ANZSIC06) - SSS,Industry sales - Subannual Financial Collection,Veterinary and Other Professional Services,Sales (operating income),Current prices,Actual,
